url,location,floor,floors_count,rooms_count,price,year_of_construction,house_material_type,finish_type,living_meters,kitchen_meters,district,street,house_number,underground
https://www.cian.ru/sale/flat/308038194/,Москва,8,12,3,26610000,1973,,,44 м²,"7,3 м²",Раменки,Мичуринский проспект,54К2,Раменки
https://www.cian.ru/sale/flat/304590085/,Москва,4,11,3,41900000,0,,,,35 м²,Свиблово,Лазоревый проезд,1,Ботанический сад
https://www.cian.ru/sale/flat/307220600/,Москва,1,5,3,17500000,0,,,"36,6 м²","6,7 м²",Марьина роща,4-й Стрелецкий проезд,13,Савёловская
https://www.cian.ru/sale/flat/303627675/,Москва,7,23,3,37900000,2006,,,,15 м²,Сокол,Факультетский переулок,6,Стрешнево
https://www.cian.ru/sale/flat/307566350/,Москва,2,16,3,17800000,0,,,50 м²,9 м²,Орехово-Борисово Северное,Каширское шоссе,90к1,Домодедовская
https://www.cian.ru/sale/flat/303395678/,Москва,5,21,3,115000000,2023,,,,,Пресненский,2-я Звенигородская ,16,Улица 1905 года
https://www.cian.ru/sale/flat/308788985/,Москва,8,12,3,49000000,1972,,,51 м²,13 м²,Видовая кв-ра в е Мосфильма3-комн. квартира,94 м²,,
https://www.cian.ru/sale/flat/308896854/,Москва,7,14,3,289775400,0,,,,,Арбат,Малый Новопесковский переулок,8,Смоленская
https://www.cian.ru/sale/flat/307629661/,Москва,8,8,3,31000000,2008,,,51 м²,9 м²,Куркино,Соколово-Мещерская ,16/114,Молжаниново
https://www.cian.ru/sale/flat/307699813/,Москва,4,9,3,17000000,1971,,,30 м²,6 м²,Северное Измайлово,Щелковское шоссе,12К2,Измайловская
https://www.cian.ru/sale/flat/296640175/,Москва,5,49,3,32051700,2027,Монолитно-кирпичный,"Без отделки, предчистовая","36,7 м²",,Марьина роща,,,Марьина Роща
https://www.cian.ru/sale/flat/303848561/,Москва,8,29,3,36900000,0,,,50 м²,10 м²,Раменки,Мосфильмовская ,74Б,Ломоносовский проспект
https://www.cian.ru/sale/flat/303857132/,Москва,12,58,3,25000000,2026,,Чистовая,"38,9 м²",7 м²,Коньково,40-й кв-л,к2,Калужская
https://www.cian.ru/sale/flat/307113533/,Москва,47,47,3,59355000,2021,,,,15 м²,Бутырский,Новодмитровская ,2к5,Дмитровская
https://www.cian.ru/sale/flat/308110877/,Москва,4,6,3,661500000,2027,,Чистовая с мебелью,,,Пресненский,Трехпрудный переулок,9С2,Пушкинская
https://www.cian.ru/sale/flat/308907053/,Москва,7,14,3,289775400,0,,,,,Арбат,Малый Новопесковский переулок,8,Смоленская
https://www.cian.ru/sale/flat/300288094/,Москва,5,43,3,37441144,2025,Монолитный,"Предчистовая, чистовая","35,7 м²",,Савеловский,2-я Хуторская ,34,Дмитровская
https://www.cian.ru/sale/flat/307888004/,Москва,9,9,3,11700000,0,,,"34,1 м²",6 м²,Чертаново Центральное, Красного Маяка,11К1,Пражская
https://www.cian.ru/sale/flat/306243023/,Москва,9,27,2,32340400,2026,Монолитно-кирпичный,"Без отделки, чистовая",44 м²,"9,7 м²",Басманный, Фридриха Энгельса,56С9,Бауманская
https://www.cian.ru/sale/flat/308629847/,Москва,26,41,2,20950000,0,,,24 м²,17 м²,Хорошево-Мневники,Шелепихинская набережная,34к5,Шелепиха
https://www.cian.ru/sale/flat/306451958/,Москва,3,12,2,9500000,0,,,26 м²,6 м²,Западное Дегунино,Коровинское шоссе,9К1,Селигерская
https://www.cian.ru/sale/flat/300539730/,Москва,2,6,2,35990000,1931,,,40 м²,13 м²,Басманный,Чистопрудный бульвар,12К2,Чистые пруды
https://www.cian.ru/sale/flat/308553460/,Москва,9,12,2,96750000,0,,,,10 м²,Тверской,2-я Брестская ,6,Маяковская
https://www.cian.ru/sale/flat/305111360/,Москва,4,16,2,19000000,1977,,,20 м²,10 м²,Пресненский,Красногвардейский бульвар,5К2,Москва-Сити
https://www.cian.ru/sale/flat/306076580/,Москва,4,22,2,28625560,2024,Монолитно-кирпичный,Без отделки,"21,5 м²","22,3 м²",Филевский парк,Береговой проезд,2,Фили
https://www.cian.ru/sale/flat/306566143/,Москва,6,7,2,260000000,0,,,,10 м²,Хамовники, Льва Толстого,23к7с3,Парк Культуры
https://www.cian.ru/sale/flat/308733860/,Москва,1,9,2,17800000,1966,,,30 м²,9 м²,Красносельский,Протопоповский переулок,38,Площадь трёх вокзалов
https://www.cian.ru/sale/flat/308803465/,Москва,1,6,2,363930000,2027,,Чистовая с мебелью,,,Пресненский,Трехпрудный переулок,9С2,Пушкинская
https://www.cian.ru/sale/flat/308343895/,Москва,8,29,2,31095000,0,,,,"28,7 м²",Якиманка,Мытная ,40к3,Шаболовская
https://www.cian.ru/sale/flat/307921476/,Москва,9,9,2,13750000,1970,,,30 м²,6 м²,Чертаново Центральное,Днепропетровская ,27к1,Южная
https://www.cian.ru/sale/flat/308907059/,Москва,10,32,2,51000000,2023,,,,,Дорогомилово,Поклонная ,9,Поклонная
https://www.cian.ru/sale/flat/305952760/,Москва,3,17,2,11860000,2026,,Без отделки,"29,3 м²","16,6 м²",,,,Корниловская
https://www.cian.ru/sale/flat/306610643/,Москва,2,59,2,0,2028,Монолитно-кирпичный,Предчистовая,"15,7 м²",,Можайский,,,Давыдково
https://www.cian.ru/sale/flat/308907057/,Москва,5,21,2,68500000,2021,,,,,Пресненский, Костикова,4к1,Улица 1905 года
https://www.cian.ru/sale/flat/308901152/,Москва,14,16,2,14000000,1976,,,28 м²,"14,2 м²",Отрадное, Бестужевых,13,Отрадное
https://www.cian.ru/sale/flat/300287890/,Москва,5,43,2,26965162,2025,Монолитный,"Предчистовая, чистовая","24,1 м²",,Савеловский,2-я Хуторская ,34,Дмитровская
https://www.cian.ru/sale/flat/308497818/,Москва,16,41,2,34000000,2023,,,21 м²,17 м²,Хорошево-Мневники,Шелепихинская набережная,34к5,Шелепиха
https://www.cian.ru/sale/flat/308490853/,Москва,12,17,2,17900000,2022,,,40 м²,17 м²,, Никитина,11к4,Рассказовка
https://www.cian.ru/sale/flat/308080996/,Москва,2,6,2,131670400,2024,Монолитно-кирпичный,Без отделки,26 м²,"23,5 м²",Замоскворечье,Космодамианская набережная,4/22С8,Новокузнецкая
https://www.cian.ru/sale/flat/272003903/,Москва,5,6,2,26900000,2016,,,,,Беговой, 3-я Ямского Поля,9,Белорусская
https://www.cian.ru/sale/flat/305379573/,Москва,4,4,2,25000000,1893,,,18 м²,8 м²,Басманный,Хохловский переулок,3С1,Китай-город
https://www.cian.ru/sale/flat/301911033/,Москва,18,20,4,74295000,2026,Монолитно-кирпичный,"Без отделки, чистовая",84 м²,"6,4 м²",Басманный,,,Бауманская
https://www.cian.ru/sale/flat/290979265/,Москва,6,8,4,450000000,2012,,,,,Арбат,Большой Афанасьевский переулок,28,Арбатская
https://www.cian.ru/sale/flat/305679511/,Москва,11,20,4,32501393,2024,,,"48,1 м²","8,2 м²",Даниловский,Автозаводская ,26,Тульская
https://www.cian.ru/sale/flat/308706609/,Москва,9,16,4,115000000,1968,,,"70,1 м²","10,7 м²",Пресненский,Большая Бронная ,2/6,Тверская
https://www.cian.ru/sale/flat/308710833/,Москва,3,10,4,212000000,2024,,Чистовая,,25 м²,Дорогомилово,,3к1,Парк Победы
https://www.cian.ru/sale/flat/308071697/,Москва,2,4,4,125970000,1990,,,,30 м²,Тверской,Петровский переулок,5С4,Пушкинская
https://www.cian.ru/sale/flat/296921048/,Москва,2,13,4,61745725,2024,Монолитно-кирпичный,Без отделки,"56,6 м²","36,2 м²",Филевский парк,Береговой проезд,2,Фили
https://www.cian.ru/sale/flat/308015928/,Москва,28,37,4,215000000,2024,,,,20 м²,Дорогомилово,Поклонная ,9,Поклонная
https://www.cian.ru/sale/flat/308858083/,Москва,3,28,4,41500000,2021,,,80 м²,33 м²,Филевский парк,Береговой проезд,1Б,Шелепиха
https://www.cian.ru/sale/flat/308110878/,Москва,3,4,4,976580000,2027,,Чистовая с мебелью,,,Пресненский,Трехпрудный переулок,9С2,Пушкинская
https://www.cian.ru/sale/flat/307823693/,Москва,11,15,4,50000000,1953,,,,,Замоскворечье,Валовая ,6,Павелецкая
https://www.cian.ru/sale/flat/306611693/,Москва,2,59,4,0,2028,Монолитно-кирпичный,Предчистовая,"54,6 м²",,Можайский,,,Давыдково
https://www.cian.ru/sale/flat/300289409/,Москва,53,54,4,62364598,2025,Монолитный,"Предчистовая, чистовая","52,4 м²",,Савеловский,2-я Хуторская ,34,Дмитровская
https://www.cian.ru/sale/flat/306604445/,Москва,6,7,4,99999000,1902,,,,22 м²,Тверской,Тверская ,27С2,Маяковская
https://www.cian.ru/sale/flat/303519424/,Москва,2,10,4,152135071,2024,Монолитный,Чистовая,,,Дорогомилово,,3к8,Поклонная
https://www.cian.ru/sale/flat/307204736/,Москва,4,19,4,63000000,2021,,,85 м²,16 м²,Пресненский,Красногвардейский бульвар,15С2,Улица 1905 года
https://www.cian.ru/sale/flat/305021194/,Москва,11,34,4,39153670,2025,Монолитный,"Без отделки, предчистовая","52,3 м²",,Обручевский,,,Воронцовская
https://www.cian.ru/sale/flat/308120148/,Москва,8,8,4,46690000,1915,,,80 м²,"13,5 м²",Красносельский,Большая Сухаревская площадь,16/18С1,Сухаревская
https://www.cian.ru/sale/flat/306614869/,Москва,34,46,4,39202963,2027,"Монолитно-кирпичный, монолитный, кирпичный","Без отделки, предчистовая","63,5 м²",,Даниловский,,,Павелецкая
https://www.cian.ru/sale/flat/281590820/,Москва,3,14,4,430000000,0,,,,,Хамовники, Усачева,11Г,Фрунзенская
https://www.cian.ru/sale/flat/308275177/,Москва,5,8,4,57000000,1954,,,75 м²,15 м²,Гагаринский, Строителей,6К6,Университет
https://www.cian.ru/sale/flat/307942399/,Москва,4,7,4,53102770,2027,,Без отделки,"69,5 м²","6,6 м²",Котловка,31/2,31/2,Профсоюзная
https://www.cian.ru/sale/flat/305881561/,Москва,3,9,4,108900000,0,,,,10 м²,Таганский,Серебрянический переулок,8,Китай-город
https://www.cian.ru/sale/flat/307731133/,Москва,27,49,4,55428800,2027,Монолитно-кирпичный,"Без отделки, предчистовая",53 м²,,Марьина роща, Веткина,2С8,Марьина Роща
https://www.cian.ru/sale/flat/303029971/,Москва,2,5,4,34950000,1936,,,"72,9 м²","10,4 м²",Дорогомилово,Студенческая ,35,Студенческая
https://www.cian.ru/sale/flat/308961114/,Москва,12,17,4,172363000,2026,Монолитный,"Без отделки, предчистовая","57,4 м²",,Хамовники,,,Воробьёвы горы
https://www.cian.ru/sale/flat/306614616/,Москва,27,46,4,39624279,2027,"Монолитно-кирпичный, монолитный, кирпичный","Без отделки, предчистовая","63,5 м²",,Даниловский,,,Павелецкая
https://www.cian.ru/sale/flat/303408628/,Москва,5,14,4,557450000,2024,Монолитный,Без отделки,"75,6 м²",55 м²,Якиманка,,,Полянка
https://www.cian.ru/sale/flat/308881807/,Москва,9,11,4,79970000,2000,,,,10 м²,Хорошевский, Куусинена,21А,Зорге
https://www.cian.ru/sale/flat/308640105/,Москва,4,11,4,167141024,2025,Монолитно-кирпичный,Без отделки,,,Даниловский,,,Павелецкая
https://www.cian.ru/sale/flat/307151489/,Москва,4,5,4,46000000,1958,,,,22 м²,Тверской,2-й Волконский переулок,12,Цветной бульвар
https://www.cian.ru/sale/flat/305084568/,Москва,7,13,4,72452704,2024,Монолитный,"Без отделки, чистовая",,,Южнопортовый,,к2,Дубровка
https://www.cian.ru/sale/flat/301460332/,Москва,7,32,4,68567744,2025,Монолитный,"Без отделки, предчистовая, чистовая",,,Даниловский,,,Павелецкая
https://www.cian.ru/sale/flat/307715589/,Москва,21,22,4,92550000,2023,,Чистовая,"50,7 м²","16,3 м²",Хорошево-Мневники, Нижние Мневники,16к5,Терехово 
https://www.cian.ru/sale/flat/306869072/,Москва,4,34,4,31511950,2026,Монолитно-кирпичный,Без отделки,"60,1 м²",,Нагорный,,2,Нагорная
https://www.cian.ru/sale/flat/306869031/,Москва,16,34,1,15178800,2026,Монолитно-кирпичный,Без отделки,"14,2 м²",,Нагорный,,2,Нагорная
https://www.cian.ru/sale/flat/307575540/,Москва,4,21,2,59000000,2023,,,30 м²,12 м²,Пресненский,2-я Звенигородская ,16,Улица 1905 года
https://www.cian.ru/sale/flat/298700667/,Москва,5,58,3,65000000,2014,,,120 м²,30 м²,Ростокино,проспект Мира,188Бк1,Ростокино
https://www.cian.ru/sale/flat/307967977/,Москва,3,14,3,64900000,2023,,,,35 м²,Раменки,проспект Генерала Дорохова,39к1В,Минская
https://www.cian.ru/sale/flat/298724092/,Москва,18,21,5,210000000,2019,,,,,Пресненский,Мантулинская ,9к2,Деловой центр
https://www.cian.ru/sale/flat/299478558/,Москва,2,10,2,70000000,2024,,Чистовая,18 м²,27 м²,Дорогомилово, Братьев Фонченко,,Парк Победы
https://www.cian.ru/sale/flat/307871009/,Москва,19,24,2,70000000,2018,,,"18,3 м²",25 м²,Беговой,Верхняя ,20к1,Белорусская
https://www.cian.ru/sale/flat/304364690/,Москва,2,5,4,70000000,0,,,120 м²,15 м²,Тверской, Петровка,26С3,Пушкинская
https://www.cian.ru/sale/flat/308089669/,Москва,4,6,3,71250000,1890,,,"41,8 м²","14,3 м²",Хамовники,переулок Плотников,10,Смоленская
https://www.cian.ru/sale/flat/307701788/,Москва,6,8,4,430000000,2009,,,185 м²,25 м²,Хамовники,переулок Хилков,1,Парк Культуры
https://balashikha.cian.ru/sale/flat/305430873/,Балашиха,12,17,1,6027360,2022,,Без отделки,,,, Поликахина,2,Лухмановская
https://balashikha.cian.ru/sale/flat/306786429/,Балашиха,6,15,3,10500000,2023,,,"46,8 м²","14,2 м²",,Балашихинское шоссе,8к1,Щёлковская
https://balashikha.cian.ru/sale/flat/302022930/,Балашиха,17,17,2,9698260,2025,"Монолитно-кирпичный, монолитный",Чистовая,"22,7 м²","15,5 м²",,,4-й кв-л,Некрасовка
https://balashikha.cian.ru/sale/flat/308583683/,Балашиха,19,20,2,12000000,2018,,,,"18,8 м²",,шоссе Косинское,5/7,Ольгино
https://balashikha.cian.ru/sale/flat/302025532/,Балашиха,9,17,1,6457950,2025,"Монолитно-кирпичный, монолитный",Чистовая,"9,9 м²","15,1 м²",,,к408,Некрасовка
https://balashikha.cian.ru/sale/flat/308939146/,Балашиха,10,17,2,9890000,2006,,,"35,5 м²","9,6 м²",, Свердлова,50,Щёлковская
https://balashikha.cian.ru/sale/flat/304606528/,Балашиха,11,18,3,11753390,2025,"Монолитно-кирпичный, монолитный",Чистовая,31 м²,"16,9 м²",,,4-й кв-л,Некрасовка
https://balashikha.cian.ru/sale/flat/307869945/,Балашиха,19,25,1,5300000,2020,,,18 м²,11 м²,, Яганова,9,Щёлковская
https://balashikha.cian.ru/sale/flat/302574727/,Балашиха,12,17,1,5405600,2024,,Без отделки,,,г. Балашиха,ул. Твардовского,к4,Новокосино
https://balashikha.cian.ru/sale/flat/302024963/,Балашиха,4,17,1,6678500,2025,"Монолитно-кирпичный, монолитный",Чистовая,"12,6 м²","15,2 м²",,,к408,Некрасовка
https://balashikha.cian.ru/sale/flat/303023571/,Балашиха,4,5,1,3899000,1962,,,"19,3 м²",6 м²,,шоссе Энтузиастов,57,Салтыковская
https://balashikha.cian.ru/sale/flat/308722035/,Балашиха,20,22,1,6089457,2025,"Монолитно-кирпичный, монолитный","Без отделки, черновая, чистовая",13 м²,"10,8 м²",,,к6,Некрасовка
https://balashikha.cian.ru/sale/flat/306785132/,Балашиха,3,20,1,6499999,2016,,,18 м²,14 м²,, Чистопольская,28,Щёлковская
https://balashikha.cian.ru/sale/flat/305430713/,Балашиха,12,17,1,6108630,2022,,Без отделки,,,,проспект Героев,12,Лухмановская
https://balashikha.cian.ru/sale/flat/305430769/,Балашиха,12,17,2,8556280,2022,,Без отделки,,,, Поликахина,2,Лухмановская
https://balashikha.cian.ru/sale/flat/304384217/,Балашиха,14,17,1,7349000,2007,,,"21,9 м²","10,9 м²",, Твардовского,26,Кучино
https://balashikha.cian.ru/sale/flat/302024303/,Балашиха,15,17,2,9061080,2025,"Монолитно-кирпичный, монолитный",Чистовая,"19,2 м²","15,1 м²",,,к406с1,Некрасовка
https://balashikha.cian.ru/sale/flat/306497669/,Балашиха,8,24,3,14300000,2022,,,"42,3 м²","25,6 м²",, Разина,1А,Салтыковская
https://balashikha.cian.ru/sale/flat/302024970/,Балашиха,4,17,2,9215950,2025,"Монолитно-кирпичный, монолитный",Чистовая,22 м²,"14,2 м²",,,к408,Некрасовка
https://balashikha.cian.ru/sale/flat/296483363/,Балашиха,17,17,1,6498500,2024,,Без отделки,,,г. Балашиха,ул. Твардовского,к4,Новокосино
https://balashikha.cian.ru/sale/flat/307505614/,Балашиха,13,17,1,6791400,2025,"Монолитно-кирпичный, монолитный",Чистовая,"11,3 м²","19,3 м²",,,к412,Некрасовка
https://balashikha.cian.ru/sale/flat/305430932/,Балашиха,2,17,1,6304370,2022,,Без отделки,,,, Поликахина,2,Лухмановская
https://balashikha.cian.ru/sale/flat/304685813/,Балашиха,13,20,1,4700000,2019,,,"16,6 м²",5 м²,, Бояринова,9,Ольгино
https://balashikha.cian.ru/sale/flat/304552588/,Балашиха,3,17,1,5500000,2008,,,20 м²,"8,5 м²",, Свердлова,46,Щёлковская
https://balashikha.cian.ru/sale/flat/306447400/,Балашиха,2,9,1,3780000,1984,,,"17,5 м²",5 м²,, 40 лет Победы,9,Салтыковская
https://balashikha.cian.ru/sale/flat/308131477/,Балашиха,1,1,2,3250000,0,,,26 м²,8 м²,,Носовихинское шоссе,91,Никольское
https://balashikha.cian.ru/sale/flat/307038585/,Балашиха,5,25,1,5400000,2013,,,"15,2 м²","8,3 м²",,Балашихинское шоссе,12,Щёлковская
https://balashikha.cian.ru/sale/flat/304606458/,Балашиха,5,18,1,7053640,2025,"Монолитно-кирпичный, монолитный",Чистовая,"10,4 м²","15,9 м²",,,4-й кв-л,Некрасовка
https://balashikha.cian.ru/sale/flat/298235759/,Балашиха,21,21,3,11100000,2011,,,"43,9 м²","9,8 м²",, Граничная,38,Ольгино
https://balashikha.cian.ru/sale/flat/308651172/,Балашиха,21,22,2,9940230,2025,"Монолитно-кирпичный, монолитный","Без отделки, черновая, чистовая","25,1 м²","12,4 м²",,,к6,Некрасовка
https://balashikha.cian.ru/sale/flat/305430719/,Балашиха,16,17,2,8587680,2022,,Без отделки,,,,проспект Героев,12,Лухмановская
https://balashikha.cian.ru/sale/flat/292459354/,Балашиха,15,17,2,10425600,2024,,Без отделки,,,г. Балашиха,ул. Твардовского,к4,Новокосино
https://balashikha.cian.ru/sale/flat/307135670/,Балашиха,17,24,2,9950000,2010,,,,10 м²,,проезд Акуловский,4,Щёлковская
https://balashikha.cian.ru/sale/flat/296916604/,Балашиха,4,17,1,5398560,2025,"Монолитно-кирпичный, монолитный",Чистовая,"11,9 м²","6,3 м²",,,к406с1,Некрасовка
https://balashikha.cian.ru/sale/flat/307721899/,Балашиха,5,17,1,6680000,2012,,,"18,9 м²","8,5 м²",, Кольцевая,14,Щёлковская
https://balashikha.cian.ru/sale/flat/308651149/,Балашиха,15,22,3,12906135,2025,"Монолитно-кирпичный, монолитный","Без отделки, черновая, чистовая","38,7 м²","12,4 м²",,,к6,Некрасовка
https://balashikha.cian.ru/sale/flat/308512330/,Балашиха,20,25,1,6500000,2013,,,20 м²,14 м²,,,28,Щёлковская
https://balashikha.cian.ru/sale/flat/302023820/,Балашиха,2,17,1,7421700,2025,"Монолитно-кирпичный, монолитный",Чистовая,"9,5 м²","16,5 м²",,,к406с1,Некрасовка
https://balashikha.cian.ru/sale/flat/303482721/,Балашиха,2,14,2,9700000,2010,,,,12 м²,,бульвар Молодежный,6,Щёлковская
https://balashikha.cian.ru/sale/flat/307912205/,Балашиха,12,17,1,3890000,2022,,,"10,7 м²","4,2 м²",, Романычева,3,Ольгино
https://balashikha.cian.ru/sale/flat/302024072/,Балашиха,17,17,2,9877530,2025,"Монолитно-кирпичный, монолитный",Чистовая,"22,5 м²","24,4 м²",,,к406с1,Некрасовка
https://balashikha.cian.ru/sale/flat/308651033/,Балашиха,8,22,2,10909914,2024,"Монолитно-кирпичный, монолитный","Без отделки, черновая, чистовая","22,5 м²","25,1 м²",, Бояринова,30,Ольгино
https://balashikha.cian.ru/sale/flat/308651161/,Балашиха,15,22,2,11137117,2025,"Монолитно-кирпичный, монолитный","Без отделки, черновая, чистовая","29,8 м²","17,1 м²",,,к6,Некрасовка
https://balashikha.cian.ru/sale/flat/306811141/,Балашиха,14,17,3,11941080,2025,"Монолитно-кирпичный, монолитный",Чистовая,"29,8 м²","21,8 м²",,,к406с1,Некрасовка
https://balashikha.cian.ru/sale/flat/308661908/,Балашиха,12,17,3,18144895,2025,Монолитно-кирпичный,"Без отделки, чистовая","51,3 м²","5,9 м²",,,к8,Щёлковская
https://balashikha.cian.ru/sale/flat/308047943/,Балашиха,1,4,2,6100000,1962,,,30 м²,6 м²,,Зеленая ,28,Щёлковская
https://balashikha.cian.ru/sale/flat/307632684/,Балашиха,2,14,1,6100000,2006,,,,9 м²,, Майкла Лунна,5,Щёлковская
https://balashikha.cian.ru/sale/flat/307310576/,Балашиха,14,16,1,8500000,2023,,,10 м²,"16,5 м²",, Реутовская,20,Реутов
https://balashikha.cian.ru/sale/flat/275329876/,Балашиха,14,19,2,11490000,2013,,,38 м²,"12,4 м²",,шоссе Энтузиастов,5Б,Салтыковская
https://balashikha.cian.ru/sale/flat/308830143/,Балашиха,2,17,1,3400000,2015,,,10 м²,3 м²,, Шестая,15,Ольгино
https://balashikha.cian.ru/sale/flat/308859466/,Балашиха,9,15,1,4299000,2023,,,15 м²,5 м²,, Яганова,12,Щёлковская
https://balashikha.cian.ru/sale/flat/306519504/,Балашиха,9,17,1,4550000,0,,,14 м²,5 м²,, Яганова,3,Щёлковская
https://balashikha.cian.ru/sale/flat/299730745/,Балашиха,4,9,1,4595000,1980,,,19 м²,6 м²,,,19,Ольгино
https://balashikha.cian.ru/sale/flat/308422141/,Балашиха,16,20,1,4900000,2018,,,12 м²,3 м²,, Бояринова,9,Ольгино
https://balashikha.cian.ru/sale/flat/307043391/,Балашиха,1,5,1,4900000,1964,,,19 м²,6 м²,, Пушкина,8,Железнодорожная
https://balashikha.cian.ru/sale/flat/302474733/,Балашиха,12,23,1,5050000,2020,,,20 м²,10 м²,, Романычева,1,Ольгино
https://balashikha.cian.ru/sale/flat/307952844/,Балашиха,1,9,1,5200000,1968,,,18 м²,6 м²,, Победы,18,Салтыковская
https://balashikha.cian.ru/sale/flat/308112102/,Балашиха,3,14,1,5200000,0,,,18 м²,8 м²,,,39,Ольгино
https://balashikha.cian.ru/sale/flat/306153850/,Балашиха,5,12,1,5300000,0,,,,,, Луговая,2к1,Железнодорожная
https://balashikha.cian.ru/sale/flat/305872751/,Балашиха,14,17,1,5450000,0,,,"19,1 м²","7,5 м²",, Юбилейная,32,Железнодорожная
https://balashikha.cian.ru/sale/flat/294969016/,Балашиха,13,19,1,5500000,2014,,,,11 м²,, Речная,16,Кучино
https://balashikha.cian.ru/sale/flat/297685573/,Балашиха,4,5,2,5650000,0,,,"28,8 м²",6 м²,,проспект Ленина,60,Салтыковская
https://balashikha.cian.ru/sale/flat/308421471/,Балашиха,8,17,1,5690000,0,,,20 м²,8 м²,, Свердлова,38,Щёлковская
https://balashikha.cian.ru/sale/flat/305905432/,Балашиха,1,3,2,5890000,1961,,,29 м²,6 м²,, Почтовая,8,Кучино
https://balashikha.cian.ru/sale/flat/298363556/,Балашиха,5,9,2,5900000,1972,,,28 м²,"6,6 м²",, Юбилейная,4,Железнодорожная
https://balashikha.cian.ru/sale/flat/301962277/,Балашиха,1,3,3,5999000,1961,,,"37,4 м²",7 м²,, Главная,15А,Ольгино
https://balashikha.cian.ru/sale/flat/299673251/,Балашиха,15,17,1,6000000,2018,,,"10,5 м²",11 м²,, Лукино,51А,Щёлковская
https://balashikha.cian.ru/sale/flat/306519344/,Балашиха,17,17,1,6100000,0,,,18 м²,10 м²,, Струве,9к1,Железнодорожная
https://balashikha.cian.ru/sale/flat/308460538/,Балашиха,9,18,1,6150000,2011,,,20 м²,10 м²,, Ситникова,6,Реутов
https://balashikha.cian.ru/sale/flat/307300507/,Балашиха,7,25,1,6300000,0,,,"16,7 м²","8,5 м²",, Дмитриева,6,Щёлковская
https://balashikha.cian.ru/sale/flat/306825621/,Балашиха,16,17,1,6300000,0,,,20 м²,9 м²,, 40 лет Победы,33,Щёлковская
https://balashikha.cian.ru/sale/flat/308558463/,Балашиха,9,16,1,6400000,2002,,,20 м²,13 м²,,Заречная ,20,Салтыковская
https://balashikha.cian.ru/sale/flat/306880624/,Балашиха,5,5,3,6500000,0,,,,"6,5 м²",,шоссе Энтузиастов,65,Кучино
https://balashikha.cian.ru/sale/flat/307781567/,Балашиха,9,14,1,6500000,2005,,,"19,8 м²","9,2 м²",,,17,Щёлковская
https://balashikha.cian.ru/sale/flat/305268172/,Балашиха,2,18,1,6550000,2013,,,,"8,7 м²",, Маяковского,42,Железнодорожная
https://balashikha.cian.ru/sale/flat/307820828/,Балашиха,16,17,1,6650000,2021,,,12 м²,"9,7 м²",, Безымянная,4,Железнодорожная
https://balashikha.cian.ru/sale/flat/308335217/,Балашиха,2,17,1,6800000,2004,,,18 м²,10 м²,, Граничная,14,Ольгино
https://balashikha.cian.ru/sale/flat/307900106/,Балашиха,5,17,1,6800000,2016,,,"18,9 м²","10,1 м²",, Поликахина,5,Железнодорожная
https://balashikha.cian.ru/sale/flat/305956243/,Балашиха,13,17,1,6800000,2011,,,18 м²,8 м²,, Третьяка,5/11,Щёлковская
https://balashikha.cian.ru/sale/flat/303026039/,Балашиха,2,17,1,6950000,2018,,,"17,7 м²",14 м²,, Калинина,24,Железнодорожная
https://balashikha.cian.ru/sale/flat/306492541/,Балашиха,16,18,1,7000000,0,,,22 м²,9 м²,, Ленина,1/5,Железнодорожная
https://balashikha.cian.ru/sale/flat/307417770/,Балашиха,17,23,2,7200000,2022,,,"32,7 м²","9,2 м²",, Романычева,3,Кучино
https://balashikha.cian.ru/sale/flat/295127005/,Балашиха,20,27,1,7230000,2016,,,,"11,4 м²",, Некрасова,13А,Кучино
https://balashikha.cian.ru/sale/flat/308087250/,Балашиха,16,17,1,7160000,2014,,,20 м²,10 м²,, Троицкая,4,Ольгино
https://balashikha.cian.ru/sale/flat/301878249/,Балашиха,8,9,2,7300000,1984,,,,6 м²,, Пролетарская,3,Железнодорожная
https://balashikha.cian.ru/sale/flat/307364245/,Балашиха,5,14,2,7500000,0,,,"30,1 м²",8 м²,, Пролетарская,1/2,Железнодорожная
https://balashikha.cian.ru/sale/flat/307575754/,Балашиха,13,25,1,7500000,2020,,,17 м²,10 м²,, Яганова,9,Щёлковская
https://bronnicy.cian.ru/sale/flat/306273461/,Бронницы,1,1,1,1500000,1960,,,12 м²,3 м²,Бронницы,Красноармейская ,16,
https://bronnicy.cian.ru/sale/flat/307770262/,Бронницы,5,5,1,3700000,1967,,,"17,6 м²","4,8 м²",Бронницы,Пушкинская ,1,
https://bronnicy.cian.ru/sale/flat/308235516/,Бронницы,3,5,1,3550000,0,,,19 м²,6 м²,Бронницы, Пущина,28,
https://bronnicy.cian.ru/sale/flat/306604595/,Бронницы,3,5,2,4700000,1981,,,34 м²,6 м²,Бронницы,Советская ,138А,
https://bronnicy.cian.ru/sale/flat/307277610/,Бронницы,1,1,1,2400000,1917,,,20 м²,12 м²,Бронницы,Советская ,32,
https://bronnicy.cian.ru/sale/flat/308236144/,Бронницы,5,5,3,5850000,0,,,,9 м²,Бронницы, Льва Толстого,5,
https://bronnicy.cian.ru/sale/flat/294664021/,Бронницы,2,5,2,6200000,0,,,32 м²,"7,5 м²",Бронницы,Москворецкая ,40,
